,ID,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Latitude,Longitude,Clouds,Max Temp,Min Temp,Max Wind Speed,Precipitation
92379,12133796,08-12-2020,067XX S COTTAGE GROVE AVE,ASSAULT,SIMPLE,GAS STATION,False,False,41.77268594,-87.605758495,33,25.6,18.3,4.6,0.0
92385,12133207,08-12-2020,0000X S RACINE AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.880846778,-87.657117688,33,25.6,18.3,4.6,0.0
92412,12134037,08-12-2020,053XX S MARYLAND AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.797805778,-87.605111359,33,25.6,18.3,4.6,0.0
92415,12133319,08-12-2020,086XX S MORGAN ST,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,False,False,41.73690503,-87.648506389,33,25.6,18.3,4.6,0.0
92435,12133595,08-12-2020,013XX W 16TH ST,ASSAULT,SIMPLE,APARTMENT,False,False,41.859708434,-87.660023885,33,25.6,18.3,4.6,0.0
92437,12133817,08-12-2020,068XX W ARCHER AVE,ASSAULT,SIMPLE,SCHOOL - PRIVATE BUILDING,False,False,41.79214328,-87.792184914,33,25.6,18.3,4.6,0.0
92458,12133513,08-12-2020,067XX S EAST END AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.772635626,-87.58384403,33,25.6,18.3,4.6,0.0
92461,12134945,08-12-2020,056XX S SHIELDS AVE,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,True,41.791583362,-87.634081651,33,25.6,18.3,4.6,0.0
92464,12133559,08-12-2020,021XX S DRAKE AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.852589811,-87.713647735,33,25.6,18.3,4.6,0.0
92480,12133638,08-12-2020,065XX S LOWE AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,41.775265059,-87.640751598,33,25.6,18.3,4.6,0.0
92486,12133959,08-12-2020,125XX S CARONDOLET AVE,ASSAULT,SIMPLE,WAREHOUSE,False,False,41.667505513,-87.54956291,33,25.6,18.3,4.6,0.0
92497,12133376,08-12-2020,001XX E 107TH ST,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,41.699933258,-87.619153849,33,25.6,18.3,4.6,0.0
92508,12133928,08-12-2020,024XX S CHRISTIANA AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,41.847472833,-87.708779015,33,25.6,18.3,4.6,0.0
92556,12136881,08-12-2020,032XX E 92ND ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.728321226,-87.54497021,33,25.6,18.3,4.6,0.0
92563,12133790,08-12-2020,007XX E 105TH ST,ASSAULT,SIMPLE,RESIDENCE,False,False,41.703780718,-87.605580055,33,25.6,18.3,4.6,0.0
92573,12133146,08-12-2020,044XX W 16TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,41.858705799,-87.736259989,33,25.6,18.3,4.6,0.0
92574,12133826,08-12-2020,039XX W NORTH AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),False,False,41.909906671,-87.724515536,33,25.6,18.3,4.6,0.0
92576,12133561,08-12-2020,026XX W PETERSON AVE,ASSAULT,SIMPLE,PARK PROPERTY,True,False,41.990460631,-87.696244895,33,25.6,18.3,4.6,0.0
92587,12134248,08-12-2020,058XX W STRONG ST,ASSAULT,SIMPLE,STREET,False,False,41.970286185,-87.774952037,33,25.6,18.3,4.6,0.0
92591,12133704,08-12-2020,018XX N PULASKI RD,ASSAULT,SIMPLE,RESIDENCE,False,True,41.914316036,-87.726472319,33,25.6,18.3,4.6,0.0
92594,12133952,08-12-2020,0000X W 73RD ST,ASSAULT,SIMPLE,APARTMENT,False,False,41.761842824,-87.626799068,33,25.6,18.3,4.6,0.0
92595,12133793,08-12-2020,040XX N KEYSTONE AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.954182188,-87.729230198,33,25.6,18.3,4.6,0.0
92606,12134014,08-12-2020,016XX W 37TH PL,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,41.82592525,-87.666384119,33,25.6,18.3,4.6,0.0
92608,12135140,08-12-2020,012XX W JARVIS AVE,ASSAULT,SIMPLE,PARK PROPERTY,False,False,42.016123611,-87.663822754,33,25.6,18.3,4.6,0.0
92622,12133358,08-12-2020,001XX N LOCKWOOD AVE,ASSAULT,SIMPLE,SIDEWALK,False,True,41.883455534,-87.757622677,33,25.6,18.3,4.6,0.0
92626,12132937,08-12-2020,017XX N MASON AVE,ASSAULT,SIMPLE,APARTMENT,True,False,41.911868298,-87.774054365,33,25.6,18.3,4.6,0.0
92629,12133379,08-12-2020,107XX S INDIANA AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.699058767,-87.618423847,33,25.6,18.3,4.6,0.0
92653,12133404,08-12-2020,076XX S COLFAX AVE,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,41.756430631,-87.561470724,33,25.6,18.3,4.6,0.0
92668,12135289,08-12-2020,007XX E 105TH ST,ASSAULT,SIMPLE,STREET,False,False,41.703783022,-87.605510451,33,25.6,18.3,4.6,0.0
92676,12133920,08-12-2020,078XX S PAULINA ST,ASSAULT,SIMPLE,STREET,False,False,41.751596135,-87.665900771,33,25.6,18.3,4.6,0.0
92682,12133666,08-12-2020,087XX S BURLEY AVE,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,41.736732889,-87.545823622,33,25.6,18.3,4.6,0.0
92699,12133618,08-12-2020,052XX S DAMEN AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),False,True,41.798625007,-87.674438564,33,25.6,18.3,4.6,0.0
92703,12133551,08-12-2020,027XX W CERMAK RD,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,False,False,41.851921775,-87.693906994,33,25.6,18.3,4.6,0.0
92707,12133873,08-12-2020,022XX W MADISON ST,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,CTA BUS,True,False,41.881219768,-87.682730707,33,25.6,18.3,4.6,0.0
92729,12136579,08-12-2020,002XX E OHIO ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,41.892571948,-87.6219812,33,25.6,18.3,4.6,0.0
92730,12133792,08-12-2020,054XX N ARTESIAN AVE,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,41.980168318,-87.690547552,33,25.6,18.3,4.6,0.0
92735,12133636,08-12-2020,019XX N CICERO AVE,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,False,False,41.915729613,-87.746056778,33,25.6,18.3,4.6,0.0
92745,12133961,08-12-2020,085XX S CARPENTER ST,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,41.738819886,-87.649775783,33,25.6,18.3,4.6,0.0
92747,12133725,08-12-2020,097XX S DREXEL AVE,ASSAULT,SIMPLE,RESIDENCE,True,True,41.717119351,-87.601884009,33,25.6,18.3,4.6,0.0
92751,12133844,08-12-2020,051XX W DIVERSEY AVE,ASSAULT,AGGRAVATED - HANDGUN,OTHER (SPECIFY),False,True,41.931417509,-87.755078443,33,25.6,18.3,4.6,0.0
92758,12133423,08-12-2020,051XX W NORTH AVE,ASSAULT,SIMPLE,TAVERN / LIQUOR STORE,True,False,41.909508082,-87.755180702,33,25.6,18.3,4.6,0.0
92762,12133703,08-12-2020,031XX S ABERDEEN ST,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,41.83752699,-87.653570334,33,25.6,18.3,4.6,0.0
92766,12133098,08-12-2020,019XX W 35TH ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.83039643,-87.674600855,33,25.6,18.3,4.6,0.0
92772,12133232,08-12-2020,006XX W FULTON ST,ASSAULT,SIMPLE,CONSTRUCTION SITE,False,False,41.886809001,-87.643565821,33,25.6,18.3,4.6,0.0
92776,12133801,08-12-2020,072XX S DOBSON AVE,ASSAULT,SIMPLE,STREET,False,False,41.763386374,-87.599419755,33,25.6,18.3,4.6,0.0
92792,12139229,08-12-2020,060XX S WASHTENAW AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.783850708,-87.69108219,33,25.6,18.3,4.6,0.0
92799,12133903,08-12-2020,015XX N AVERS AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,41.908953808,-87.722849361,33,25.6,18.3,4.6,0.0
92802,12144356,08-12-2020,057XX N MAPLEWOOD AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.985591749,-87.693163335,33,25.6,18.3,4.6,0.0
92807,12144076,08-12-2020,012XX W ROOSEVELT RD,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.866988841,-87.657205006,33,25.6,18.3,4.6,0.0
92816,12151693,08-12-2020,012XX S KEELER AVE,ASSAULT,SIMPLE,STREET,False,True,41.86564376,-87.730049737,33,25.6,18.3,4.6,0.0
92864,12142473,06-22-2020,0000X W TERMINAL ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,AIRPORT EXTERIOR - NON-SECURE AREA,True,False,41.974861952,-87.890372151,87,28.3,17.8,4.1,13.0
92885,12084792,06-22-2020,052XX W CONGRESS PKWY,ASSAULT,SIMPLE,APARTMENT,True,True,41.873928748,-87.756232138,87,28.3,17.8,4.1,13.0
92890,12084818,06-22-2020,002XX N KOLIN AVE,ASSAULT,SIMPLE,SIDEWALK,True,True,41.88363012,-87.73434608,87,28.3,17.8,4.1,13.0
92902,12086487,06-22-2020,071XX S WESTERN AVE,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,False,False,41.764245207,-87.683232026,87,28.3,17.8,4.1,13.0
92906,12085460,06-22-2020,006XX E 89TH ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.732939776,-87.60872784,87,28.3,17.8,4.1,13.0
92908,12084930,06-22-2020,012XX S KEELER AVE,ASSAULT,SIMPLE,STREET,False,False,41.86556965,-87.730046763,87,28.3,17.8,4.1,13.0
92915,12084588,06-22-2020,042XX S CAMPBELL AVE,ASSAULT,SIMPLE,APARTMENT,True,False,41.816518489,-87.687135137,87,28.3,17.8,4.1,13.0
92923,12085250,06-22-2020,053XX W DIVISION ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,CONVENIENCE STORE,False,False,41.902217415,-87.758614952,87,28.3,17.8,4.1,13.0
92933,12085467,06-22-2020,111XX S HALSTED ST,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,True,41.691790031,-87.642365396,87,28.3,17.8,4.1,13.0
92939,12084941,06-22-2020,075XX S PERRY AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,41.757615681,-87.627988945,87,28.3,17.8,4.1,13.0
92961,12084959,06-22-2020,084XX S KINGSTON AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.742073459,-87.562437826,87,28.3,17.8,4.1,13.0
92973,12086178,06-22-2020,043XX W IRVING PARK RD,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,41.953552346,-87.7357763,87,28.3,17.8,4.1,13.0
92976,12084712,06-22-2020,045XX S EVANS AVE,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,True,41.812397796,-87.608258496,87,28.3,17.8,4.1,13.0
92979,12088524,06-22-2020,002XX W 59TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.787216162,-87.632559728,87,28.3,17.8,4.1,13.0
92984,12085144,06-22-2020,050XX S CALUMET AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.80307065,-87.617991333,87,28.3,17.8,4.1,13.0
93009,12085568,06-22-2020,055XX W QUINCY ST,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,True,False,41.877460016,-87.76325785,87,28.3,17.8,4.1,13.0
93011,12085281,06-22-2020,0000X W TERMINAL ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,41.974861952,-87.890372151,87,28.3,17.8,4.1,13.0
93015,12085070,06-22-2020,049XX W CONGRESS PKWY,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.874030718,-87.748182746,87,28.3,17.8,4.1,13.0
93016,12085542,06-22-2020,012XX S ASHLAND AVE,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.866331725,-87.666379171,87,28.3,17.8,4.1,13.0
93028,12084947,06-22-2020,005XX N CENTRAL AVE,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,True,False,41.889741913,-87.765198001,87,28.3,17.8,4.1,13.0
93044,12086903,06-22-2020,007XX W DIVERSEY PKWY,ASSAULT,SIMPLE,RESTAURANT,False,False,41.932755385,-87.647187116,87,28.3,17.8,4.1,13.0
93047,12085056,06-22-2020,0000X N STATE ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,OTHER (SPECIFY),False,False,41.88233367,-87.627841791,87,28.3,17.8,4.1,13.0
93052,12085431,06-22-2020,072XX S HAMLIN AVE,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,41.761527315,-87.717412952,87,28.3,17.8,4.1,13.0
93057,12086493,06-22-2020,029XX W GRANVILLE AVE,ASSAULT,SIMPLE,STREET,False,False,41.993925811,-87.704071569,87,28.3,17.8,4.1,13.0
93072,12084970,06-22-2020,056XX S CALUMET AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.792425502,-87.617537644,87,28.3,17.8,4.1,13.0
93095,12085565,06-22-2020,028XX W 64TH ST,ASSAULT,SIMPLE,APARTMENT,False,False,41.777269757,-87.694997386,87,28.3,17.8,4.1,13.0
93115,12085380,06-22-2020,003XX W 64TH ST,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,41.778099133,-87.633828531,87,28.3,17.8,4.1,13.0
93119,12087393,06-22-2020,017XX E 103RD ST,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,41.707864708,-87.581352064,87,28.3,17.8,4.1,13.0
93123,12086163,06-22-2020,071XX S CALIFORNIA AVE,ASSAULT,SIMPLE,GAS STATION,False,False,41.764083357,-87.693016796,87,28.3,17.8,4.1,13.0
93133,12084672,06-22-2020,080XX S EXCHANGE AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.74971753,-87.552858624,87,28.3,17.8,4.1,13.0
93140,12085533,06-22-2020,059XX W SUPERIOR ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.893815071,-87.773723397,87,28.3,17.8,4.1,13.0
93144,12084990,06-22-2020,060XX S WOLCOTT AVE,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,41.784250648,-87.671612131,87,28.3,17.8,4.1,13.0
93175,12085195,06-22-2020,004XX W DIVERSEY PKWY,ASSAULT,SIMPLE,RESTAURANT,False,False,41.93288615,-87.640629309,87,28.3,17.8,4.1,13.0
93176,12085016,06-22-2020,067XX S JUSTINE ST,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,41.771438496,-87.662784403,87,28.3,17.8,4.1,13.0
93200,12085366,06-22-2020,064XX S ELLIS AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.777975809,-87.600400971,87,28.3,17.8,4.1,13.0
93212,12085423,06-22-2020,098XX S OGLESBY AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.715860944,-87.565886437,87,28.3,17.8,4.1,13.0
93222,12085062,06-22-2020,056XX N RIDGE AVE,ASSAULT,SIMPLE,STREET,False,False,41.983942795,-87.660584949,87,28.3,17.8,4.1,13.0
93231,12085372,06-22-2020,018XX W WASHINGTON BLVD,ASSAULT,SIMPLE,RESIDENCE,False,False,41.883207577,-87.672806431,87,28.3,17.8,4.1,13.0
93235,12085169,06-22-2020,004XX S CENTRAL AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.874393341,-87.76464733,87,28.3,17.8,4.1,13.0
93236,12085277,06-22-2020,025XX W HADDON AVE,ASSAULT,SIMPLE,SIDEWALK,False,True,41.90205204,-87.690659411,87,28.3,17.8,4.1,13.0
93247,12085662,06-22-2020,028XX N SAWYER AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.932521763,-87.708659292,87,28.3,17.8,4.1,13.0
93255,12085913,06-22-2020,017XX N LOCKWOOD AVE,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,41.912262036,-87.758208894,87,28.3,17.8,4.1,13.0
93261,12086530,06-22-2020,069XX S CRANDON AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,41.76913783,-87.569852269,87,28.3,17.8,4.1,13.0
93276,12085593,06-22-2020,044XX W ADAMS ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.877850151,-87.736342529,87,28.3,17.8,4.1,13.0
93277,12085265,06-22-2020,038XX W CHICAGO AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.895408033,-87.721777318,87,28.3,17.8,4.1,13.0
93281,12085063,06-22-2020,008XX N CLARK ST,ASSAULT,SIMPLE,BANK,False,False,41.896970377,-87.631250927,87,28.3,17.8,4.1,13.0
93284,12085433,06-22-2020,075XX W ADDISON ST,ASSAULT,SIMPLE,STREET,False,False,41.945104447,-87.815164833,87,28.3,17.8,4.1,13.0
93297,12084932,06-22-2020,078XX S PAULINA ST,ASSAULT,SIMPLE,RESIDENCE,False,True,41.751670248,-87.665903668,87,28.3,17.8,4.1,13.0
93309,12084901,06-22-2020,003XX N MENARD AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.886288459,-87.769969735,87,28.3,17.8,4.1,13.0
93311,12084628,06-22-2020,088XX S STATE ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.733677608,-87.624059598,87,28.3,17.8,4.1,13.0
93340,12084790,06-22-2020,134XX S HOUSTON AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,41.651165951,-87.548392529,87,28.3,17.8,4.1,13.0
93344,12085616,06-22-2020,025XX S DRAKE AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,41.845435237,-87.713595667,87,28.3,17.8,4.1,13.0
93345,12084586,06-22-2020,066XX S EVANS AVE,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,True,41.774093686,-87.607047693,87,28.3,17.8,4.1,13.0
93351,12085538,06-22-2020,036XX N ASHLAND AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.94772642,-87.668876554,87,28.3,17.8,4.1,13.0
93352,12085191,06-22-2020,001XX W RANDOLPH ST,ASSAULT,SIMPLE,STREET,True,False,41.884470555,-87.633528767,87,28.3,17.8,4.1,13.0
93353,12085218,06-22-2020,015XX S KENNETH AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.859840512,-87.735988797,87,28.3,17.8,4.1,13.0
93358,12085285,06-22-2020,034XX W 62ND ST,ASSAULT,SIMPLE,RESIDENCE,False,False,41.780708719,-87.709045987,87,28.3,17.8,4.1,13.0
93365,12085326,06-22-2020,033XX W MADISON ST,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.880930121,-87.709665123,87,28.3,17.8,4.1,13.0
93368,12085746,06-22-2020,076XX S NORMAL AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.755537448,-87.636855292,87,28.3,17.8,4.1,13.0
93383,12085288,06-22-2020,071XX S WESTERN AVE,ASSAULT,SIMPLE,AUTO / BOAT / RV DEALERSHIP,False,False,41.763910339,-87.683220744,87,28.3,17.8,4.1,13.0
93393,12084884,06-22-2020,073XX S MAY ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,41.760498539,-87.652782186,87,28.3,17.8,4.1,13.0
93396,12085278,06-22-2020,079XX S CONSTANCE AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.750563007,-87.580029376,87,28.3,17.8,4.1,13.0
93420,12084677,06-22-2020,026XX W THOMAS ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,41.901145882,-87.692523514,87,28.3,17.8,4.1,13.0
93423,12085609,06-22-2020,003XX E 57TH ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.791136962,-87.618182705,87,28.3,17.8,4.1,13.0
93424,12085296,06-22-2020,013XX E 53RD ST,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,41.799490663,-87.593499384,87,28.3,17.8,4.1,13.0
93454,12090209,06-22-2020,028XX W ROOSEVELT RD,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,41.866491707,-87.697488213,87,28.3,17.8,4.1,13.0
93469,12089223,06-22-2020,047XX N MAGNOLIA AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.968060273,-87.661208051,87,28.3,17.8,4.1,13.0
93490,12090651,06-22-2020,066XX S BISHOP ST,ASSAULT,SIMPLE,APARTMENT,False,False,41.773161684,-87.66039823,87,28.3,17.8,4.1,13.0
93511,12126523,06-22-2020,066XX S BISHOP ST,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,41.773161684,-87.66039823,87,28.3,17.8,4.1,13.0
93540,12252211,12-23-2020,067XX S CLYDE AVE,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,True,True,41.77255742,-87.574023883,88,13.4,-2.8,13.4,4.0
93542,12252840,12-23-2020,045XX S CHAMPLAIN AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.812649659,-87.60990269,88,13.4,-2.8,13.4,4.0
93543,12252773,12-23-2020,073XX S DREXEL AVE,ASSAULT,SIMPLE,STREET,False,False,41.761719946,-87.603195705,88,13.4,-2.8,13.4,4.0
93550,12252129,12-23-2020,066XX S HALSTED ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,True,False,41.774069965,-87.644639452,88,13.4,-2.8,13.4,4.0
93558,12252608,12-23-2020,028XX N NEENAH AVE,ASSAULT,SIMPLE,STREET,True,True,41.931947409,-87.789387795,88,13.4,-2.8,13.4,4.0
93569,12252330,12-23-2020,077XX S CONSTANCE AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.754427651,-87.579712984,88,13.4,-2.8,13.4,4.0
93601,12252032,12-23-2020,006XX W 113TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.688761694,-87.638956289,88,13.4,-2.8,13.4,4.0
93612,12252549,12-23-2020,001XX W 83RD ST,ASSAULT,AGGRAVATED - OTHER FIREARM,STREET,False,False,41.743594579,-87.62836228,88,13.4,-2.8,13.4,4.0
93616,12252857,12-23-2020,065XX S KEDZIE AVE,ASSAULT,SIMPLE,GAS STATION,False,False,41.775096813,-87.703047685,88,13.4,-2.8,13.4,4.0
93642,12252048,12-23-2020,026XX E 79TH ST,ASSAULT,SIMPLE,OTHER (SPECIFY),True,False,41.751827103,-87.559231739,88,13.4,-2.8,13.4,4.0
93649,12252846,12-23-2020,051XX W AGATITE AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.961528978,-87.756001217,88,13.4,-2.8,13.4,4.0
93672,12252742,12-23-2020,014XX E 68TH ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,41.771470188,-87.59074212,88,13.4,-2.8,13.4,4.0
93705,12252169,12-23-2020,024XX W 63RD ST,ASSAULT,AGGRAVATED - HANDGUN,CONVENIENCE STORE,True,False,41.779244263,-87.684462764,88,13.4,-2.8,13.4,4.0
93709,12252561,12-23-2020,041XX W MADISON ST,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,41.880679165,-87.729460332,88,13.4,-2.8,13.4,4.0
93716,12253704,12-23-2020,069XX N HAMILTON AVE,ASSAULT,SIMPLE,APARTMENT,True,True,42.008056085,-87.683949273,88,13.4,-2.8,13.4,4.0
93726,12252621,12-23-2020,009XX E 131ST ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,True,True,41.657249378,-87.60021984,88,13.4,-2.8,13.4,4.0
93729,12252650,12-23-2020,130XX S ELLIS AVE,ASSAULT,SIMPLE,CHA APARTMENT,False,True,41.658143623,-87.597578556,88,13.4,-2.8,13.4,4.0
93741,12251905,12-23-2020,002XX S HAMLIN BLVD,ASSAULT,SIMPLE,APARTMENT,False,False,41.877718066,-87.720642462,88,13.4,-2.8,13.4,4.0
93753,12252218,12-23-2020,073XX S JEFFERY BLVD,ASSAULT,SIMPLE,APARTMENT,False,False,41.761364074,-87.576197436,88,13.4,-2.8,13.4,4.0
93777,12252088,12-23-2020,054XX S KEDZIE AVE,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CONVENIENCE STORE,True,False,41.794172544,-87.70357593,88,13.4,-2.8,13.4,4.0
93791,12252571,12-23-2020,071XX S CORNELL AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,False,41.765429574,-87.584756316,88,13.4,-2.8,13.4,4.0
93792,12252245,12-23-2020,015XX E 67TH ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,GROCERY FOOD STORE,False,False,41.773315666,-87.587978676,88,13.4,-2.8,13.4,4.0
93794,12252112,12-23-2020,025XX S TROY ST,ASSAULT,SIMPLE,STREET,False,True,41.845856961,-87.703843719,88,13.4,-2.8,13.4,4.0
93795,12252755,12-23-2020,116XX S ABERDEEN ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.68243254,-87.649362514,88,13.4,-2.8,13.4,4.0
93803,12252513,12-23-2020,012XX W 95TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.721331773,-87.653250563,88,13.4,-2.8,13.4,4.0
93805,12255417,12-23-2020,067XX S SANGAMON ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.771648915,-87.648213938,88,13.4,-2.8,13.4,4.0
93814,12252386,12-23-2020,070XX S YALE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,True,True,41.766446231,-87.631026315,88,13.4,-2.8,13.4,4.0
93817,12252146,12-23-2020,081XX S COLES AVE,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,False,False,41.747332328,-87.549171709,88,13.4,-2.8,13.4,4.0
93837,12252762,12-23-2020,116XX S ABERDEEN ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.68243254,-87.649362514,88,13.4,-2.8,13.4,4.0
93842,12252900,12-23-2020,032XX W MONTROSE AVE,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,STREET,False,False,41.961182735,-87.708728719,88,13.4,-2.8,13.4,4.0
93860,12252973,12-23-2020,089XX S COMMERCIAL AVE,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,41.733180967,-87.551333248,88,13.4,-2.8,13.4,4.0
93865,12252252,12-23-2020,065XX S WESTERN AVE,ASSAULT,SIMPLE,AUTO / BOAT / RV DEALERSHIP,False,False,41.774609286,-87.683515979,88,13.4,-2.8,13.4,4.0
93879,12252137,12-23-2020,057XX S PAULINA ST,ASSAULT,SIMPLE,APARTMENT,False,False,41.789382645,-87.666895047,88,13.4,-2.8,13.4,4.0
93902,12252341,12-23-2020,023XX N CLARK ST,ASSAULT,SIMPLE,RESTAURANT,False,True,41.924855637,-87.640021675,88,13.4,-2.8,13.4,4.0
